show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
80039813,TV Show,wet hot american summer,,"Elizabeth Banks, Lake Bell, H. Jon Benjamin, Michael Ian Black, Michael Cera, Josh Charles, Bradley Cooper, Judah Friedlander, Janeane Garofalo, Jon Hamm, Nina Hellman, Joe Lo Truglio, Ken Marino, Christopher Meloni, A.D. Miles, Marguerite Moreau, Zak Orth, Jordan Peele, David Hyde Pierce, Chris Pine, Amy Poehler, Paul Rudd, Marisa Ryan, Jason Schwartzman, Molly Shannon, Michael Showalter, John Slattery, Kevin Sussman, David Wain, Kristen Wiig",USA,"July 31, 2015",2015,TV-MA,1 Season,TV Comedies,"it's the first day of camp in this outrageous prequel to the hilarious 2001 cult classic movie. and at camp firewood, anything can happen."
81151899,TV Show,7 (seven),nizar shafi,"Rahman, Havish, Regina Cassandra, Nandita Swetha, Anisha Ambrose, Tridha Choudhury, Pujitha Ponnada, Aditi Arya",India,"July 30, 2019",2019,TV-14,1 Season,TV Shows,"multiple women report their husbands as missing but when it appears they are looking for the same man, a police officer traces their cryptic connection."
81030976,Movie,all good ones get away,víctor garcía,"Claire Forlani, Jake Abel, Titus Welliver, Melina Matthews",,"July 30, 2019",2019,TV-MA,83 min,"International Movies, Thrillers","when a mysterious figure blackmails an adulterous couple during a romantic getaway, their secret affair turns into a fight for survival."
81017011,Movie,american hangman,wilson coneybeare,"Donald Sutherland, Vincent Kartheiser, Oliver Dennis, Paul Braunstein, Paul Amato, Matt Baram, Dan Beirne, Joanne Boland, Jamie Jacqueline Burns, Alexander Crowther",Canada,"July 30, 2019",2019,TV-MA,99 min,Thrillers,"a judge’s kidnapping is streamed live on social media, as a vengeful loner puts him on trial for supposedly sending an innocent man to his death."
80213715,Movie,whitney cummings: can i touch it?,marcus raboy,Whitney Cummings,,"July 30, 2019",2019,TV-MA,59 min,Stand-Up Comedy,"in her fourth stand-up special, whitney cummings returns to her hometown of washington, d.c., and riffs on modern feminism, technology and more."
80999990,Movie,holy man 2,note chern-yim,"Apisit Opasaimlikit, Suthep Po-ngam, Phichet Iamchaonaa, Note Chern-Yim",Thailand,"July 30, 2018",2008,TV-14,92 min,"Comedies, Faith & Spirituality, International Movies","former rap musician joey boy is now a monk who takes father teng's place at his rural temple, where a crisis develops involving a nearby stone quarry."
80999991,Movie,holy man 3,note chern-yim,"Krissada Sukosol, Natee Aekwijit, Yoakyake Chernyim, Der Doksadao, Note Chern-Yim, Kohtee Aramboy, Chaleumpol Tikumpornteerawong",Thailand,"July 30, 2018",2010,TV-14,102 min,"Comedies, Faith & Spirituality, International Movies","two new monks, one of them a former rock music star seeking inner peace, join a temple plagued by thieves who are stealing its valuable holy relics."
81000000,Movie,the unborn child,poj arnon,"Somchai Kemglad, Pitchanart Sakakorn, Chinaradi Anupongphichart, Arisara Thongborisut, Peerawit Boonark, Chudapha Chanthakhet, Ganthida Chaang",Thailand,"July 30, 2018",2011,TV-MA,93 min,"Horror Movies, International Movies","a couple and their young daughter are haunted by a paranormal, malicious presence – which is soon linked to a temple and a series of abortions."
80162192,Movie,loco love,"fernando sariñana, josé luis gutiérrez","Evan Deverian, Melany Bennet, Jordan T. Wilson, Adan Martín Rocha",Mexico,"July 30, 2017",2017,TV-MA,103 min,"Dramas, Independent Movies, International Movies",a young man and woman fall in love but are threatened to be torn apart by the tensions between their latino and caucasian communities in arizona.
80211648,TV Show,the last czars,,"Robert Jack, Susanna Herbert, Ben Cartwright, Oliver Dimsdale, Gavin Mitchell, Elsie Bennett, Bernice Stegers",USA,"July 3, 2019",2019,TV-MA,1 Season,"Docuseries, TV Dramas","when social upheaval sweeps russia in the early 20th century, czar nicholas ii resists change, sparking a revolution and ending a dynasty."
70074100,Movie,all the boys love mandy lane,jonathan levine,"Anson Mount, Edwin Hodge, Michael Welch, Brooke Bloom, Amber Heard, Aaron Himelstein, Whitney Able, Luke Grimes, Melissa Price",USA,"July 3, 2018",2006,R,91 min,Horror Movies,"during a weekend excursion to a secluded ranch, an unwelcome visitor begins picking off the randy admirers of teenage temptress mandy lane."
70224969,Movie,felipe esparza: they're not going to laugh at you,scott l. montoya,Felipe Esparza,USA,"July 3, 2018",2012,NR,58 min,Stand-Up Comedy,"""last comic standing"" winner felipe esparza runs riot in his first comedy special with his wry comments on life as a wild man from east los angeles."
70261273,Movie,joan rivers: don't start with me,scott l. montoya,Joan Rivers,USA,"July 3, 2018",2012,TV-MA,69 min,Stand-Up Comedy,"at 78, joan rivers has no interest in slowing down, and no one's immune from her caustic barbs in this stand-up special."
70250364,Movie,katt williams: kattpacalypse,marcus raboy,Katt Williams,USA,"July 3, 2018",2012,NR,61 min,Stand-Up Comedy,"urban comic katt williams ushers in kattpacalypse, exploding with more energy than an atomic bomb and riffing on everything from doomsday to obama."
80198632,Movie,mission of honor,david blair,"Iwan Rheon, Milo Gibson, Stefanie Martini, Marcin Dorociński, Krystof Hádek, Christopher Jaciow","United Kingdom, Poland","July 29, 2019",2019,TV-MA,107 min,"Action & Adventure, Dramas","as hitler's nazis threaten to take command of britain's skies, a squadron of polish pilots arrives to aid the royal air force against a mutual enemy."
70143241,Movie,the croods,"kirk de micco, chris sanders","Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Cloris Leachman, Clark Duke, Chris Sanders, Randy Thom",,"July 29, 2019",2013,PG,99 min,"Children & Family Movies, Comedies","when an earthquake obliterates their cave, an unworldly prehistoric family is forced to journey through unfamiliar terrain in search of a new home."
80210294,TV Show,twelve forever,,"Kelsy Abbott, Antony Del Rio, Jaylen Barron, Matt Berry, Bridget Everett, Brandon Wardell, Steve Agee, Spencer Rothbell, Nick Sumida, Ashley Boettcher, Wade Randolph",USA,"July 29, 2019",2019,TV-Y7,1 Season,Kids' TV,reggie's wild imagination unlocks a weird and wonderful world where she can be herself – and escape the pressures of growing up.
70278933,Movie,her,spike jonze,"Joaquin Phoenix, Scarlett Johansson, Amy Adams, Rooney Mara, Olivia Wilde, Chris Pratt, Matt Letscher, Portia Doubleday",USA,"July 29, 2018",2013,R,126 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy",love comes to a lonely writer in the sleekest of packages when he finds himself falling for the advanced operating system he bought to run his life.
80093198,Movie,tallulah,sian heder,"Ellen Page, Allison Janney, Tammy Blanchard, Evan Jonigkeit, Uzo Aduba, John Benjamin Hickey, David Zayas, Zachary Quinto, Fredric Lehne",USA,"July 29, 2016",2016,TV-MA,112 min,"Dramas, Independent Movies","while searching for her ex-boyfriend, a young drifter impulsively kidnaps a baby from a neglectful mother and pretends the child is her own."
81018141,Movie,da kath & kim code,ted emery,"Jane Turner, Gina Riley, Glenn Robbins, Peter Rowsthorn, Magda Szubanski",Australia,"July 28, 2018",2005,TV-14,82 min,Movies,"kath and kel's union is tested by michael bublé, daughter kim tries pole dancing, pal sharon finds love online, and a stalker lurks amid yuletide cheer."
81015524,Movie,kath & kimderella,ted emery,"Jane Turner, Gina Riley, Magda Szubanski, Glenn Robbins, Peter Rowsthorn, Rob Sitch, Richard E. Grant, Barry Humphries, Erin Mullally, Jessica De Gouw",Australia,"July 28, 2018",2012,TV-14,86 min,Comedies,"chipper baby boomer kath, diva daughter kim and hapless pal sharon visit papilloma, italy, where a royal romance and knockoff fashions await."
70124965,Movie,the company men,john wells,"Ben Affleck, Chris Cooper, Kevin Costner, Tommy Lee Jones, Maria Bello, Rosemarie DeWitt, Craig T. Nelson, John Doman, Tonye Patano, Cady Huffman",USA,"July 28, 2018",2010,R,105 min,"Dramas, Independent Movies",a successful businessman comes face-to-face with america's downsizing epidemic when he loses his job and is forced to take a construction gig.
80999107,Movie,the flying guillotine,meng hua ho,"Kuan Tai Chen, Feng Ku, Hung Wei, Wu Chi Liu, Yang Chiang",Hong Kong,"July 28, 2018",1975,TV-MA,101 min,"Action & Adventure, Dramas, International Movies","in qing-dynasty china, the emperor commands that a weapon be invented to kill at a distance without a trace. then he orders it used on its wielders."
80992365,Movie,the mansion,tony datis,"Nathalie Odzierejko, Marc Jarousseau, Ludovik Day, Yvick Letexier, Jérôme Niel, Vincent Tirel, Vanessa Guide, Delphine Baril, Baptiste Lorber, Lila Lacombe","France, Belgium","July 28, 2018",2017,TV-MA,100 min,"Comedies, Horror Movies, International Movies","a group of students celebrates new year's at a remote belgian estate, where their substance-fueled revelry soon descends into a bloodstained nightmare."
80092926,TV Show,daughters of destiny,vanessa roth,,USA,"July 28, 2017",2017,TV-PG,1 Season,Docuseries,five girls from india's most impoverished families attend a boarding school designed to create opportunities as they strive for a brighter future.
80195835,Movie,diana: 7 days that shook the world,ben ryder,James D'Arcy,United Kingdom,"July 28, 2017",2017,TV-PG,93 min,Documentaries,"this illuminating documentary examines the aftermath of princess diana’s tragic death and the tense, dramatic week leading up to her funeral."
80171022,Movie,the incredible jessica james,jim strouse,"Jessica Williams, Chris O'Dowd, Lakeith Stanfield, Noël Wells, Taliyah Whitaker, Zabryna Guevara, Sarah Jones, Will Stephen, Susan Heyward, Megan Ketch",USA,"July 28, 2017",2017,TV-MA,84 min,"Comedies, Independent Movies, Romantic Movies","burned by a bad breakup, a struggling new york city playwright makes an unlikely connection with a divorced app designer she meets on a blind date."
80192135,Movie,coco y raulito: carrusel de ternura,"raúl campos, jan suter","Coco Celis, Raúl Meneses",Mexico,"July 27, 2018",2018,TV-MA,57 min,Stand-Up Comedy,"a study in contrasts, comedy partners and good friends coco celis and raúl meneses alternate separate stand-up sets for double the laughs."
80236421,Movie,extinction,ben young,"Michael Peña, Lizzy Caplan, Israel Broussard, Mike Colter, Emma Booth, Lex Shrapnel, Erica Tremblay, Lilly Aspell",USA,"July 27, 2018",2018,TV-MA,95 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy","plagued by dreams of an alien invasion, a family man faces his worst nightmare when an extraterrestrial force begins exterminating earth's inhabitants."
80242950,TV Show,smoking,,"Ryo Ishibashi, Nobuaki Kaneko, Tomomi Maruyama, Kaito Yoshimura",Japan,"July 27, 2018",2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure","seeking a greater justice, a band of homeless assassins flays their human targets and delivers the tattooed skins as proof of a contract fulfilled."
80170862,Movie,the bleeding edge,kirby dick,,"Australia, United States","July 27, 2018",2018,TV-14,101 min,Documentaries,this eye-opening look at the fast-growing medical device industry reveals how the rush to innovate can lead to devastating consequences for patients.
80212251,TV Show,welcome to the family,,"Melani Olivares, Ivan Massagué, Yolanda Ramos, Nao Albet, Georgina Amorós, Leïti Sène, Nonna Cardoner",Spain,"July 27, 2018",2018,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas","when an evicted single mom's estranged father dies, she and his second wife cover up his death after learning they've been written out of his will."
81092331,Movie,1st summoning,raymond wood,"Hayley Lovitt, Teddy Cole, Brook Todd, Ace Harney, Jason Macdonald",USA,"July 26, 2019",2018,TV-MA,94 min,"Horror Movies, Independent Movies","student filmmakers uncover occult rituals tied to an abandoned warehouse, then gradually realize the horror is closer than they think."
80173485,Movie,boi,jorge m. fontana,"Bernat Quintana, Adrian Pang, Andrew Lua, Rachel Lascar, Fina Rius, Miranda Gas",Spain,"July 26, 2019",2018,TV-MA,111 min,"Dramas, Independent Movies, International Movies",a young chauffeur who's at a crossroads in his life escorts a pair of clients around barcelona and becomes embroiled in their mysterious quest.
81028404,Movie,eerie,mikhail red,"Bea Alonzo, Jake Cuenca, Maxene Magalona, Charo Santos, Mary Joy Apostol, Gabby Padilla, Gillian Vicencio","Philippines, Singapore","July 26, 2019",2019,TV-14,100 min,"Horror Movies, International Movies","when a student's suicide rattles an all-girls catholic school, a clairvoyant guidance counselor leans on a ghost to uncover the convent's abusive past."
81032626,TV Show,fake or fortune?,,"Fiona Bruce, Philip Mould, Bendor Grosvenor",United Kingdom,"July 26, 2019",2015,TV-G,1 Season,"British TV Shows, Crime TV Shows, Docuseries",fiona bruce and philip mould use investigative skills and scientific techniques to determine if paintings are real or just impressive forgeries.
80198508,Movie,girls with balls,olivier afonso,"Victor Artus Solaro, Manon Azem, Louise Blachère, Tiphaine Daviot, Margot Dufrene, Anne-Solenne Hatte, Camille Razat, Dany Verissimo-Petit, Denis Lavant, Aurélien Cotentin, Mathieu Madénian, Thomas Vandenberghe","France, Belgium","July 26, 2019",2019,TV-MA,77 min,"Comedies, Horror Movies, International Movies","stranded in the woods and eyeballed by twisted hunters, members of a women’s volleyball team bump it up in the most dangerous game of their lives."
80228239,Movie,guy martin: last flight of the vulcan bomber,james woodroffe,"Guy Martin, Kevin Stone, Shaun Dooley",United Kingdom,"July 26, 2019",2015,TV-G,57 min,"Documentaries, International Movies",guy martin assists in preparing the last airworthy vulcan bomber for a farewell tour while revealing the stories behind the iconic aircraft.
80233104,TV Show,love your garden,,"Alan Titchmarsh, David Domoney, Frances Tophill, Katie Rushworth",United Kingdom,"July 26, 2019",2013,TV-G,1 Season,"British TV Shows, International TV Shows, Reality TV",famed horticulturist alan titchmarsh hosts this uplifting show in which he and his team travel the u.k. planting dream gardens for deserving citizens.
80228129,TV Show,mary portas: secret shopper,,Mary Portas,United Kingdom,"July 26, 2019",2016,TV-14,1 Season,"British TV Shows, International TV Shows, Reality TV",retail consultant mary portas collaborates with britain's most complained-about stores to help them better serve fed-up customers.
81032669,TV Show,monty don's french gardens,rachel bell,,United Kingdom,"July 26, 2019",2013,TV-G,1 Season,"British TV Shows, Docuseries, International TV Shows","tv personality monty don visits france’s most famous gardens to dig up the influence of power, culture and passion on their conceptions and designs."
